"List of plants for all fuels, United States, all sectors"
"https://www.eia.gov/electricity/data/browser/#/topic/1?agg=2,0,1&fuel=g&geo=g&sec=g&freq=A&datecode=2020&rtype=s&start=200101&end=202106&chartindexed=2&ctype=linechart&ltype=pin&pin=&rse=0&maptype=0"
"Fri Sep 24 2021 11:31:46 GMT-0700 (PDT)"
"Source: U.S. Energy Information Administration"
"Plant Name","Plant Code","State","Sector Name","Prime Movers","Fuel Types"
"Gaston II",61961,"SC","Electric utility non-cogen","PV","SUN"
"Gaston Shoals",3258,"SC","Electric utility","HY","WAT"
"Gaston Solar",59642,"NC","Electric utility non-cogen","PV","SUN"
"Gaston Solar I - SC",61530,"SC","Electric utility non-cogen","PV","SUN"
"Gaston Solar Power Plant",62669,"NC","Electric utility","PV","SUN"
"Gastonia Prime Power Park",56954,"NC","Electric utility","IC","DFO"
"Gastonia Solar Center",60359,"NC","Electric utility non-cogen","PV","SUN"
"Gastonia, Tulip Drive",56262,"NC","Electric utility","IC","DFO"
"Gates Solar LLC",58673,"NC","Electric utility non-cogen","PV","SUN"
"Gates Solar Station",57892,"CA","Electric utility","PV","SUN"
"Gateway",3697,"UT","Electric utility","HY","WAT"
"Gateway Energy Storage System",63834,"CA","Electric utility non-cogen","BA","MWH"
"Gateway Gen",7798,"VA","Electric utility","IC","DFO"
"Gateway Generating Station",56476,"CA","Electric utility","CA,CT","NG"
"Gateway Solar",61794,"MD","Electric utility non-cogen","PV","SUN"
"Gato Montes Solar, LLC",58842,"AZ","Electric utility non-cogen","PV","SUN"
"Gauley River Power Partners",56333,"WV","Electric utility non-cogen","HY","WAT"
"Gavilan District College Solar Project",61993,"CA","Electric utility non-cogen","PV","SUN"
"Gavin Power, LLC",8102,"OH","Electric utility non-cogen","ST","RC,DFO"
"Gavins Point",6624,"NE","Electric utility","HY","WAT"
"Gay Robinson",50333,"HI","Industrial non-cogen","HY","WAT"
"Gaylord - Wolverine",7932,"MI","Electric utility","GT","NG"
"Gaylord Container Bogalusa",54427,"LA","Industrial cogen","ST","WDS,NG,BLQ"
"Geismar",10319,"LA","Industrial cogen","GT,ST","NG,OG"
"Geismar Cogen",56787,"LA","Industrial cogen","GT","NG"
"Gem State",790,"ID","Electric utility","HY","WAT"
"Gemini Community Solar",60940,"MN","Electric utility non-cogen","PV","SUN"
"Gemini Technologies Services, Inc. Solar",60804,"NJ","Electric utility non-cogen","PV","SUN"
"GenConn Devon LLC",57070,"CT","Electric utility non-cogen","GT","KER,NG"
"GenConn Middletown LLC",57068,"CT","Electric utility non-cogen","GT","KER,NG"
"Genentech Vacaville Meter #1",60844,"CA","Electric utility non-cogen","PV","SUN"
"Genentech-Oceanside Hybrid",60231,"CA","Electric utility non-cogen","PV","SUN"
"General Chemical",54318,"WY","Industrial cogen","ST","NG,BIT"
"General Electric Aircraft Engines",10029,"MA","Industrial non-cogen","PV,ST","NG,SUN"
"General Electric Diesel Engine Plant",10058,"PA","Industrial non-cogen","IC","DFO"
"General Electric Plastic",7698,"AL","Electric utility","CT","NG"
"General Mills Inc",54564,"NY","Industrial cogen","GT","NG"
"General Motors Corp at White Marsh MD",59841,"MD","Electric utility non-cogen","PV","SUN"
"Genesee Power Station LP",54751,"MI","Electric utility non-cogen","ST","NG,WDS,TDF"
"Geneseo",944,"IL","Electric utility","WT,IC,PV","WND,NG,DFO,SUN"
"Genesis Alkali",57915,"WY","Industrial cogen","ST","NG,SUB"
"Genesis Solar Energy Project",57394,"CA","Electric utility non-cogen","ST","SUN"
"Geneva",57410,"OH","Electric utility non-cogen","IC","LFG"
"Geneva Generation Facility",56462,"IL","Electric utility","IC","NG"
"Genoa",4143,"WI","Electric utility","ST","DFO,SUB"
"Genoa Diesel Generating Station",56181,"OH","Electric utility","IC","DFO"
"George Birdsall",493,"CO","Electric utility","ST","NG,DFO"
"George Johnson",1877,"MI","Electric utility","GT","NG"
"George M Sullivan Generation Plant 2",6559,"AK","Electric utility","GT,CT","NG"
"George Neal North",1091,"IA","Electric utility","ST","NG,RC,SUB"
"George Neal South",7343,"IA","Electric utility","ST","RC,DFO,SUB"
"Georgetown",7759,"IN","Electric utility","GT","NG"
"Georgetown Hydro",472,"CO","Electric utility","HY","WAT"
"Georgetown LFGTE",56995,"SC","Electric utility","IC","LFG"
"Georgia LFG Oak Grove Plant",61385,"GA","Electric utility non-cogen","IC","NG,LFG"
"Georgia LFG Pine Ridge Plant",61386,"GA","Electric utility non-cogen","IC","LFG"
"Georgia LFG Richland Creek Plant",61387,"GA","Electric utility non-cogen","IC","LFG"
"Georgia Mountain Community Wind Farm",58238,"VT","Electric utility non-cogen","WT","WND"
"Georgia Power at Jakin GA PV",61397,"GA","Electric utility non-cogen","PV","SUN"
"Georgia Power at Swainsboro",61459,"GA","Electric utility non-cogen","PV","SUN"
"Georgia Power at Wadley GA",59843,"GA","Electric utility non-cogen","PV","SUN"
"Georgia-Pacific Big Island",50479,"VA","Industrial cogen","HY,ST","WAT,WDS,NG,OBS"
"Georgia-Pacific Brewton Mill",54789,"AL","Industrial cogen","ST","NG,BLQ"
"Georgia-Pacific Cedar Springs",54101,"GA","Industrial cogen","ST","WDS,NG,BIT,DFO,BLQ,RFO"
"Georgia-Pacific Consr Prods LP-Naheola",10699,"AL","Industrial cogen","ST","WDS,NG,BLQ,DFO"
"Georgia-Pacific Corp - Nekoosa Mill",50395,"WI","Industrial cogen","HY,ST","WAT,NG,BLQ"
"Georgia-Pacific Crossett LLC",10606,"AR","Industrial cogen","ST","NG"
"Georgia-Pacific Monticello Paper",10610,"MS","Industrial cogen","ST","WDS,NG,BLQ"
"Georgia-Pacific Palatka Operations",10611,"FL","Industrial cogen","ST","WDS,NG,BLQ"
"Georgia-Pacific Port Hudson",10612,"LA","Industrial cogen","ST","NG"
"Georgia-Pacific Taylorsville Plywood",61927,"MS","Industrial cogen","GT","NG"
"Georgia-Pacific Toledo Mill",58109,"OR","Industrial cogen","ST","NG,BLQ"
"Georgia-Pacific Wauna Mill",56192,"OR","Industrial cogen","ST","NG,BLQ,OBS"
"Geothermal 1",7368,"CA","Electric utility","ST","GEO"
"Geothermal 2",7369,"CA","Electric utility","ST","GEO"
"Gerald Andrus",8054,"MS","Electric utility","ST","NG"
"Gerald Gentleman",6077,"NE","Electric utility","ST","NG,SUB"
"Geranium Solar, LLC",63317,"MN","Electric utility non-cogen","PV","SUN"
"Germantown",6253,"WI","Electric utility","GT","NG,DFO"
"Germantown Solar, LLC",60480,"NC","Electric utility non-cogen","PV","SUN"
"Geysers Unit 5-20",286,"CA","Electric utility non-cogen","ST","GEO"
"Ghent",1356,"KY","Electric utility","ST","RC,BIT,DFO"
"Gianera",7231,"CA","Electric utility","GT","NG"
"Gibbon Solar",62010,"MN","Electric utility non-cogen","PV","SUN"
"Gibbons CSG",63089,"MD","Electric utility non-cogen","PV","SUN"
"Gibson",6113,"IN","Electric utility","ST","BIT,DFO"
"Gibson City Energy Center LLC",55201,"IL","Electric utility non-cogen","GT","NG"
"Giffen",57521,"CA","Electric utility","PV","SUN"
"Giffen Solar Park",59522,"CA","Electric utility non-cogen","PV","SUN"
"Gifford CSG",63056,"NY","Electric utility non-cogen","PV","SUN"
"Gila Bend Hybrid",59020,"AZ","Electric utility","PV","SUN"
"Gila River Power Block 1",59338,"AZ","Electric utility","CA,CT","NG"
"Gila River Power Block 2",60768,"AZ","Electric utility","CA,CT","NG"
"Gila River Power Block 3",59784,"AZ","Electric utility","CA,CT","NG"
"Gila River Power Block 4",55306,"AZ","Electric utility","CA,CT","NG"
"Gilbert",2393,"NJ","Electric utility non-cogen","GT,CT","NG,DFO"
"Gilbert Solar Facility I, LLC",58543,"AZ","Electric utility non-cogen","PV","SUN"
"Gilcrest Solar",62663,"CO","Electric utility non-cogen","PV","SUN"
"Gillette SBMC",54225,"MA","Industrial cogen","GT,ST","NG,DFO"
"Gilliam South",7857,"IA","Electric utility","IC","DFO"
"Gilman Mill",10608,"VT","Electric utility non-cogen","HY","WAT"
"Gilroy Peaking Energy Center",55810,"CA","Electric utility non-cogen","GT","NG"
"Gilroy Power Plant",10034,"CA","Electric utility cogen","CT","NG"
"Girard",1279,"KS","Electric utility","IC","NG,DFO"
"Glacier Hills",57199,"WI","Electric utility","WT","WND"
"Glaciers Edge Wind Project",62035,"IA","Electric utility non-cogen","WT","WND"
"Glades Pike Generation Plant",59759,"PA","Commercial non-cogen","GT,IC","LFG"
"Gladstone",7119,"MI","Electric utility","GT","DFO"
"Glasgow LFGTE",60137,"KY","Electric utility","IC","LFG"
"Gleason Generating Facility",55251,"TN","Electric utility","GT","NG"
"Glen",3714,"VT","Electric utility","HY","WAT"
"Glen Canyon Dam",153,"AZ","Electric utility","HY","WAT"
"Glen Ferris Hydro",50010,"WV","Industrial non-cogen","HY","WAT"
"Glen Park Hydroelectric Project",50512,"NY","Electric utility non-cogen","HY","WAT"
"Glen Ullin Energy Center",62938,"ND","Electric utility non-cogen","WT","WND"
"Glen Ullin Station 6",57172,"ND","Electric utility","ST","WH"
"Glenarm",422,"CA","Electric utility","GT,CT","NG"
"Glencoe",1975,"MN","Electric utility","IC","NG,DFO"
"Glendale Energy Power Plant",57829,"AZ","Electric utility non-cogen","IC","LFG"
"Glendive GT",2176,"MT","Electric utility","GT","NG,DFO"
"Glendo",4177,"WY","Electric utility","HY","WAT"
"Glennallen",6305,"AK","Electric utility","IC","DFO"
"Glenrock",56841,"WY","Electric utility","WT","WND"
"Glenwood",2514,"NY","Electric utility","GT","DFO"
"Glenwood Hydro",2568,"NY","Electric utility non-cogen","HY","WAT"
"Glenwood Landing",7869,"NY","Electric utility","GT","KER,NG"
"Glopak Solar PV Power Plant",61248,"NJ","Industrial non-cogen","PV","SUN"
"Gloucester Community College Solar",60752,"NJ","Electric utility non-cogen","PV","SUN"
"Gloucester Solar",63031,"VA","Electric utility","PV","SUN"
"Goal Line LP",54749,"CA","Electric utility cogen","CA,CT","NG"
"Goat Lake Hydro",7751,"AK","Electric utility","HY","WAT"
"Goat Rock",707,"AL","Electric utility","HY","WAT"
"Goat Wind LP",56754,"TX","Electric utility non-cogen","WT","WND"
"Godwin Drive Plant",7439,"VA","Electric utility","IC","DFO"
"Gohman Community Solar (CSG)",63484,"MN","Electric utility non-cogen","PV","SUN"
"Gold Creek",63,"AK","Electric utility","HY,IC","WAT,DFO"
"Gold Meadow Farms",64108,"RI","Electric utility non-cogen","PV","SUN"
"Golden Acorn Casino",59328,"CA","Commercial non-cogen","WT","WND"
"Golden Fields Solar I, LLC",60590,"CA","Electric utility non-cogen","PV","SUN"
"Golden Hills North Wind Energy Center",61222,"CA","Electric utility non-cogen","WT","WND"
"Golden Hills Solar",61315,"MA","Electric utility non-cogen","PV","SUN"
"Golden Hills Wind",60049,"CA","Electric utility non-cogen","WT","WND"
"Golden Plains",62081,"IA","Electric utility","WT","WND"
"Golden Spread Panhandle Wnd Rch",57866,"TX","Electric utility","WT","WND"
"Golden Springs Building C-1",57796,"CA","Electric utility non-cogen","PV","SUN"
"Golden Springs Building D",57797,"CA","Electric utility non-cogen","PV","SUN"
"Golden Valley Wind Park LLC",56435,"ID","Electric utility non-cogen","WT","WND"
"Golden West Power Partners LLC",59974,"CO","Electric utility non-cogen","WT","WND"
"Goldendale Generating Station",55482,"WA","Electric utility","CA,CT","NG"
"Goldenrod Solar",61943,"SC","Electric utility non-cogen","PV","SUN"
"Goldfinch",60124,"FL","Electric utility non-cogen","PV","SUN"
"Goldthwaite Wind Energy Facility",58321,"TX","Electric utility non-cogen","WT","WND"
"Good Samaritan Hospital",61551,"NY","Commercial non-cogen","IC","DFO"
"Goodhue Community Solar One LLC CSG",63380,"MN","Electric utility non-cogen","PV","SUN"
"Goodhue Community Solar Three LLC CSG",63417,"MN","Electric utility non-cogen","PV","SUN"
"Goodhue Community Solar Two LLC",63533,"MN","Electric utility non-cogen","PV","SUN"
"Goodland",1280,"KS","Electric utility","IC","NG,DFO"
"Goodman Energy Center",56497,"KS","Electric utility","IC","NG"
"Goodnoe Hills",56666,"WA","Electric utility","WT","WND"
"Goodsprings Waste Heat Recovery",57684,"NV","Electric utility","ST","WH"
"Goodwell Wind Project LLC",58998,"OK","Electric utility non-cogen","WT","WND"
"Goodwin Hydroelectric",54302,"CT","Electric utility non-cogen","HY","WAT"
"Goodyear Beaumont Chemical Plant",54321,"TX","Industrial cogen","GT,ST","NG,WO"
"Goodyear Lake Plant",50079,"NY","Electric utility non-cogen","HY","WAT"
"Goose Creek Energy Center",55496,"IL","Electric utility","GT","NG"
"Goose Haven Energy Center",55627,"CA","Electric utility non-cogen","GT","NG"
"Goose Lake MN DPC-GM",62148,"MN","Electric utility non-cogen","PV","SUN"
"Goose Pond Solar",62992,"MA","Electric utility non-cogen","PV","SUN"
"Gopher CSG",61426,"MN","Electric utility non-cogen","PV","SUN"
"Gopher Creek Wind Farm",61417,"TX","Electric utility non-cogen","WT","WND"
"Gordon Butte Wind LLC",57748,"MT","Electric utility non-cogen","WT","WND"
"Gordon Evans Energy Center",1240,"KS","Electric utility","GT,IC","NG,DFO"
"Gordonsville Energy LP",54844,"VA","Electric utility","CT","NG,DFO"
"Gore Mountain Solar II",61764,"NY","Electric utility non-cogen","PV","SUN"
"Gorge",6431,"WA","Electric utility","HY","WAT"
"Gorge 18",6475,"VT","Electric utility","HY","WAT"
"Gorham",2358,"NH","Electric utility","HY","WAT"
"Goshen Phase II",57211,"ID","Electric utility non-cogen","WT","WND"
"Gosselin Hydro Plant",10128,"CA","Commercial non-cogen","HY","WAT"
"Gouldtown",56704,"NY","Electric utility non-cogen","HY","WAT"
"Gowanus Gas Turbines Generating",2494,"NY","Electric utility non-cogen","GT","NG,DFO"
"Gowrie",1141,"IA","Electric utility","IC","DFO"
"Goya Foods, Inc- Jersey City Solar",60839,"NJ","Electric utility non-cogen","PV","SUN"
"Goya Foods, Inc- Secaucus Solar",60840,"NJ","Electric utility non-cogen","PV","SUN"
"Grabinski",63752,"NY","Electric utility non-cogen","PV","SUN"
"Grace",827,"ID","Electric utility","HY","WAT"
"Grady Wind Energy Center, LLC",60317,"NM","Electric utility non-cogen","WT","WND"
"Graettinger",1142,"IA","Electric utility","IC","DFO"
"Grafton PV",61341,"MA","Electric utility non-cogen","PV","SUN"
"Grafton Solar",59394,"MA","Electric utility non-cogen","PV","SUN"
"Graham",3490,"TX","Electric utility non-cogen","ST","NG"
"Graham Solar Center LLC",58957,"NC","Electric utility non-cogen","PV","SUN"
"Grahamsville",2627,"NY","Electric utility","HY","WAT"
"Gramercy Holdings LLC",50846,"LA","Industrial cogen","GT,ST","NG"
"Granby",2569,"NY","Electric utility non-cogen","HY","WAT"
"Granby Hydro",60119,"CO","Commercial non-cogen","HY","WAT"
"Granby LFG",59815,"MA","Electric utility non-cogen","IC","LFG"
"Grand Ave Plant",58205,"MO","Electric utility cogen","ST","NG"
"Grand Blanc Generating Station",54757,"MI","Electric utility non-cogen","IC","LFG"
"Grand Coulee",6163,"WA","Electric utility","PS,HY","WAT"
"Grand Gulf",6072,"MS","Electric utility","ST","NUC"
"Grand Haven Diesel Plant",1826,"MI","Electric utility","IC","NG,DFO"
"Grand Isle Gas Plant / Treating Station",54927,"LA","Industrial non-cogen","IC","NG"
"Grand Junction",1143,"IA","Electric utility","IC","DFO"
"Grand Marais",1976,"MN","Electric utility","IC","DFO"
"Grand Meadow",56994,"MN","Electric utility","WT","WND"
"Grand Prix Solar",63291,"NY","Commercial non-cogen","PV","SUN"
"Grand Rapids",1787,"MI","Electric utility","HY","WAT"
"Grand Ridge Battery Projects",59957,"IL","Electric utility non-cogen","BA","MWH"
"Grand Ridge Solar Farm",57912,"IL","Electric utility non-cogen","PV","SUN"
"Grand Ridge Wind Energy Center",56941,"IL","Electric utility non-cogen","WT","WND"
"Grand River",10532,"MI","Electric utility non-cogen","IC","LFG"
"Grand Ronde Solar",61835,"OR","Electric utility non-cogen","PV","SUN"
"Grand Tower Energy Center LLC",862,"IL","Electric utility non-cogen","CT","NG"
"Grand Valley Project Power Plant",473,"CO","Electric utility","HY","WAT"
"Grand Valley Solar Gardens",60118,"MI","Electric utility","PV","SUN"
"Grand View Solar Two",60068,"ID","Electric utility non-cogen","PV","SUN"
"Grande Prairie Wind Farm",58695,"NE","Electric utility non-cogen","WT","WND"
"Grandfather Falls",4063,"WI","Electric utility","HY","WAT"
"Grandview Wind Farm, LLC",58596,"TX","Electric utility non-cogen","WT","WND"
"Grandy PV 1",59518,"NC","Electric utility non-cogen","PV","SUN"
"Grange Hall Solar",61656,"FL","Electric utility","PV","SUN"
"Granger",60516,"CA","Electric utility non-cogen","PV","SUN"
"Granite",3651,"UT","Electric utility","HY","WAT"
"Granite City Works",57072,"IL","Industrial cogen","ST","BFG,NG,PUR"
"Granite Falls 2",7977,"MN","Electric utility","IC","DFO"
"Granite Falls Walmart",56549,"NC","Electric utility","IC","DFO"
"Granite Mountain Solar East, LLC",59946,"UT","Electric utility non-cogen","PV","SUN"
"Granite Mountain Solar West, LLC",59945,"UT","Electric utility non-cogen","PV","SUN"
"Granite Peak Solar Plant",58604,"UT","Electric utility non-cogen","PV","SUN"
"Granite Reliable Power",58004,"NH","Electric utility non-cogen","WT","WND"
"Granite Ridge",55170,"NH","Electric utility non-cogen","CA,CT","NG"
"Granite Shoals",3597,"TX","Electric utility","HY","WAT"
"Graniteville Enterprise Division",54462,"GA","Industrial non-cogen","HY","WAT"
"Grant County Wind LLC",57274,"MN","Electric utility non-cogen","WT","WND"
"Grant Plains Wind, LLC",60545,"OK","Electric utility non-cogen","WT","WND"
"Grant Town Power Plant",10151,"WV","Electric utility non-cogen","ST","NG,WC"
"Grant Wind, LLC",60013,"OK","Electric utility non-cogen","WT","WND"
"Grants CDEC 2",62995,"NM","Electric utility non-cogen","PV","SUN"
"Grantsburg Diesel",4021,"WI","Electric utility","IC","DFO"
"Granville Solar PV Power Project",58487,"NC","Electric utility non-cogen","PV","SUN"
"Grapeland Hybrid",56472,"CA","Electric utility","GT","NG"
"Graphic Packaging",10698,"MI","Industrial cogen","ST","NG"
"Graphic Packaging International Augusta Mill",54358,"GA","Industrial cogen","ST","WDS,NG,BLQ,BIT"
"Grasshopper Solar",62813,"VA","Electric utility","PV","SUN"
"Grassland 1&2 Solar Project",58217,"CA","Electric utility non-cogen","PV","SUN"
"Grassland 3&4 Solar Project",58204,"CA","Electric utility non-cogen","PV","SUN"
"Gratiot County Wind LLC",58677,"MI","Electric utility non-cogen","WT","WND"
"Gratiot Farms Wind Project",63687,"MI","Electric utility","WT","WND"
"Gratiot Wind Park",57421,"MI","Electric utility","WT","WND"
"Gratis Road Solar Facility",61740,"GA","Electric utility non-cogen","PV","SUN"
"Gravel Neck",7032,"VA","Electric utility","GT","NG,DFO"
"Gray County Wind Energy",55734,"KS","Electric utility non-cogen","WT","WND"
"Gray Hawk Solar",61272,"AZ","Electric utility non-cogen","PV","SUN"
"Grayling Generating Station",10822,"MI","Electric utility non-cogen","ST","NG,WDS,TDF"
"Grays Ferry Cogeneration",54785,"PA","Electric utility cogen","GT,ST","NG,DFO"
"Grays Harbor Energy Facility",7999,"WA","Electric utility non-cogen","CA,CT","NG"
"Grayson",377,"CA","Electric utility","CA,GT,CT,ST","NG"
"Grazing Yak Solar",62376,"CO","Electric utility non-cogen","PV","SUN"
"Great Bay Solar 1",59851,"MD","Electric utility non-cogen","PV","SUN"
"Great Bend - Sunflower",1235,"KS","Electric utility","ST","NG"
"Great Divide Solar, LLC",61335,"MT","Electric utility non-cogen","PV","SUN"
"Great Falls (SC)",3259,"SC","Electric utility","HY","WAT"
"Great Falls (TN)",3404,"TN","Electric utility","HY","WAT"
"Great Falls (VT)",3762,"VT","Electric utility","HY","WAT"
"Great Falls Hydro Project",52068,"NJ","Electric utility non-cogen","HY","WAT"
